lat,lon,name
40.61866,72.4293,29-sonli umumiy o'rta ta'lim maktabi
40.585255,72.47436,55-sonli ayrim fanlar chuqur o‘qitiladigan sinflari mavjud umumiy o‘rta ta’lim maktabi
40.646484,72.36745,14-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.633316,72.50397,43-sonli ayrim fanlar chuqur o'qitiladigan sinflari mavjud umumiy o'rta ta'lim maktabi
40.63361,72.406876,9-sonli umumiy o'rta ta'lim maktabi
40.65491,72.36168,14-sonli umumiy o'rta ta'lim maktabi
40.610023,72.54047,20-sonli umumiy o'rta ta'lim maktabi
40.718243,72.64778,1-sonli umumiy o'rta ta'lim maktabi
40.715588,72.6394,3-sonli umumiy o'rta ta'lim maktabi
40.717888,72.63211,4-sonli umumiy o'rta ta'lim maktabi
40.72437286376953,72.65203857421875,"6,Jalaquduq,Andijan"
40.6193,72.69939,73-sonli umumiy o'rta ta'lim maktabi
40.64735,72.64941,8-umumiy o'rta ta'lim maktabi
40.740555,72.656906,9-sonli umumiy o'rta ta'lim maktabi
40.598454,72.74193,10-sonli umumiy o'rta ta'lim maktabi
40.61052,72.727425,11-sonli umumiy o'rta ta'lim maktabi
40.719013,72.55751,13-sonli umumiy o'rta ta'lim maktabi
40.708458,72.63054,14-sonli umumiy o'rta ta'lim maktabi
40.69524,72.61236,62-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.680733,72.58761,16-sonli umumiy o'rta ta'lim maktabi
40.70803,72.56055,17-sonli umumiy o'rta ta'lim maktabi
40.731976,72.61212,18-sonli umumiy o'rta ta'lim maktabi
40.756916,72.60856,19-sonli umumiy o'rta ta'lim maktabi
40.759766,72.612724,20-sonli umumiy o'rta ta'lim maktabi
40.754578,72.6569,22-sonli umumiy o'rta ta'lim maktabi
40.73812,72.68743,23-sonli umumiy o'rta ta'lim maktabi
40.76981,72.68992,24-sonli umumiy o'rta ta'lim maktabi
40.72778,72.70682,25-sonli umumiy o'rta ta'lim maktabi
40.74406,72.72013,26-sonli umumiy o'rta ta'lim maktabi
40.72062,72.723694,28-sonli umumiy o'rta ta'lim maktabi
40.81537,72.283745,29-sonli umumiy o'rta ta'lim maktabi
40.82491,72.732285,30-sonli umumiy o'rta ta'lim maktabi
40.820507,72.74781,32-sonli umumiy o'rta ta'lim maktabi
40.81617,72.63595,35-sonli umumiy o'rta ta'lim maktabi
40.82983,72.69172,36-sonli umumiy o'rta ta'lim maktabi
40.862537,72.57472,37-sonli umumiy o'rta ta'lim maktabi
40.85423,72.59037,38-sonli umumiy o'rta ta'lim maktabi
40.844437,72.63603,39-sonli umumiy o'rta ta'lim maktabi
40.818256,72.76289,40-sonli umumiy o'rta ta'lim maktabi
40.737556,72.583084,47-sonli umumiy o'rta ta'lim maktabi
40.738567,72.63135,48-sonli umumiy o'rta ta'lim maktabi
40.59778,72.737625,49-sonli ixtisoslashtirilgan davlat umumta’lim maktabi
40.80305,72.747665,49-sonli umumiy o'rta ta'lim maktabi
40.644955,72.735306,12-sonli umumiy o'rta ta'lim maktabi
40.771362,72.73555,27-sonli umumiy o'rta ta'lim maktabi
