population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.2982804521053706,0.7840823431396462,0.0603390695341522
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,4.88214827e-07,1.3338803131e-06,9.36570527e-08
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.00233976166,0.006150472790000001,0.00047330972999999995
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,515,Asthma,1,Number,2021,11891.707644965927,18065.551333435436,7251.102621852643
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0194041935114323,0.0273744978999655,0.0131498714822772
1,All Population,3,YLDs (Years Lived with Disability),41,Uzbekistan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,93.28053990368,141.7092004237,56.878859425179996
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,32891.22974981911,48338.15995304623,21508.5835242635
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0192321819716065,0.0260626501018958,0.0134281657396656
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,92.15221903800999,135.4302875803,60.261161264
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,2209.659975061365,2959.9219168444984,1554.0838925735447
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0013054666632461,0.0018014548152256,0.0008695272557095
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,6.19086217117,8.29289068518,4.35411750674
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.9546428375338528,2.4488227229314603,0.2407208179952907
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,5.607199632e-07,1.4234732992e-06,1.38045395e-07
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.0026746478200000002,0.0068609307,0.00067443381
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,515,Asthma,1,Number,2021,29791.980205802516,45210.763623298655,18698.915090577208
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0174011627824989,0.0240780026744013,0.0116835282368372
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,515,Asthma,3,Rate,2021,83.46897049407,126.66817945026999,52.38923969419
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,5.687512066474486,11.269518324299336,2.296310196575046
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,3.3514425974e-06,6.2140601289e-06,1.2420442865e-06
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.01593485138,0.03157410437,0.00643363236
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,520,Other chronic respiratory diseases,1,Number,2021,882.9474140512156,1182.3100579896643,620.4252625311285
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,520,Other chronic respiratory diseases,2,Percent,2021,0.0005216403633008,0.0007194902832651,0.0003474659180715
1,All Population,3,YLDs (Years Lived with Disability),32,Central Asia,3,Both,158,<20 years,520,Other chronic respiratory diseases,3,Rate,2021,2.47377687358,3.3125090263700003,1.73826169238
1,All Population,3,YLDs (Years Lived with Disability),38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,935.160521643129,1334.938765937212,620.5583690621881
1,All Population,3,YLDs (Years Lived with Disability),38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0165212584498312,0.0221828683814665,0.0116482624072258
1,All Population,3,YLDs (Years Lived with Disability),38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,70.7936978087,101.05778569739999,46.9776264452
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,515,Asthma,1,Number,2021,650.7850174738904,987.538288235462,393.24577436094296
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0158033330921109,0.022389091627513,0.0107034743793764
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,515,Asthma,3,Rate,2021,86.3647474176,131.05479158036002,52.18708338976
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,0.1508756783553062,0.3071987064645047,0.0588316688372272
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,3.6944856158e-06,6.8838467658e-06,1.2943905316e-06
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.02002249514,0.04076790027,0.00780746649
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,520,Other chronic respiratory diseases,1,Number,2021,21.5870855343996,31.87713559093113,12.49257922513122
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,520,Other chronic respiratory diseases,2,Percent,2021,0.0005305807350339,0.0007802518287575,0.0003257000069143
1,All Population,3,YLDs (Years Lived with Disability),33,Armenia,3,Both,158,<20 years,520,Other chronic respiratory diseases,3,Rate,2021,2.8647911977100002,4.2303690001900005,1.65787229331
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,21118.2782787172,27379.587689536693,16791.44397138297
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0182803301149173,0.0235259112006667,0.0144844210297322
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,1598.69987676203,2072.69470017214,1271.14905170845
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,470.3463499692928,578.2560564184255,334.8581005603314
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0004071919527319,0.0005035383191922,0.0002882591055968
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,35.60624790559,43.77524881205,25.349490949650004
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.3017422287447653,0.7316368962854742,0.0601530194339711
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,2.612600976e-07,6.272752073e-07,5.23854784e-08
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.02284254699,0.05538651402,0.0045537152
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,515,Asthma,1,Number,2021,20651.591233009025,26920.17885461983,16330.47557895622
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0178763042996397,0.0230916018979629,0.0141770204758461
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,515,Asthma,3,Rate,2021,1563.3706461963,2037.9164460895101,1236.2527357096901
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,1.467808458566937,2.832478419055634,0.5702598269460069
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.2711283807e-06,2.4502701868e-06,4.85700215e-07
1,All Population,5,Prevalence,38,Mongolia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.11111631218,0.21442481436,0.04316991674
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,92085.27957967788,125618.5345635804,68210.04609683622
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0220680710560207,0.0300416052394034,0.0163298665393869
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,1991.29164801641,2716.4291606030197,1475.00334172216
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,2227.934874897812,2619.200961642028,1800.07767568288
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0005340091124104,0.0006245550532478,0.0004290223025924
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,48.17782091729,56.63872687578999,38.925653022169996
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.6709014445198699,2.0285030366229893,0.1383544342700108
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.608839597e-07,4.833009834e-07,3.30365677e-08
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.014507861070000001,0.04386522116,0.00299183573
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,515,Asthma,1,Number,2021,16150.533807130632,22029.13905281366,11836.758199190535
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0243735788555639,0.0331561005115992,0.0179979692070348
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,515,Asthma,3,Rate,2021,2143.3142058594804,2923.4554868956297,1570.8392244253698
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,1.2339611869797769,2.305898568221939,0.5147639425088232
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.8630593161e-06,3.4673283463e-06,7.677586071e-07
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.16375722147000002,0.30601249578,0.06831358541
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,515,Asthma,1,Number,2021,42378.5685943011,57417.54122861779,31055.38507711221
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0227667103834502,0.0307036825485302,0.016640940427744
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,1968.3914084793998,2666.91864778136,1442.45441034144
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,4.0367983595159656,7.256106759913521,1.846897830895968
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,2.1698714176e-06,3.9174050657e-06,9.795125041e-07
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.18750041524,0.33703021784000003,0.08578434674
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,515,Asthma,1,Number,2021,89881.16368347783,123285.41262542905,65639.19580299727
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0215397688209382,0.0295300766745398,0.0157254137781699
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,1943.62889892777,2665.9767294386597,1419.41017045973
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,8.794231701991608,15.371449254560094,3.850984044474588
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,2.1081047999e-06,3.6966668017e-06,9.109596993e-07
1,All Population,5,Prevalence,39,Tajikistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.19017024456999998,0.33239882268,0.08327533347
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,515,Asthma,1,Number,2021,739482.0484473665,995338.2424453812,549947.1249922363
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0234206171371884,0.0316015998850113,0.017211284319281
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,515,Asthma,3,Rate,2021,2071.82620478271,2788.66519836483,1540.80125027528
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,46.777208196236266,85.61626912449219,19.29399998721916
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.4822552337e-06,2.7391163059e-06,5.953480726e-07
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.1310569282,0.23987334148,0.05405650462000001
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,299722.69381494576,409058.8064974701,219340.98114251287
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0265535960322316,0.0358898726202955,0.0192045928331469
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,2351.07484435008,3208.72556420388,1720.5472716644601
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,4585.363078848868,5892.419841059938,3147.1878137271224
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0004063010111801,0.0005271246729887,0.0002779907128035
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,35.96835344589,46.22112488158,24.68706658517
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,1.8780206182591588,4.860358692323133,0.3826855306313106
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.664659578e-07,4.332066123e-07,3.34057393e-08
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.01473150724,0.03812546494,0.00300184919
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,515,Asthma,1,Number,2021,295202.0493485207,405591.8346693205,215109.36973585983
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0261530276886078,0.0354947374365975,0.0187827601259976
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,2315.6141545038,3181.53005842658,1687.3538053886298
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,754102.2688324623,1006847.7372531544,563981.6213749177
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0238837555515005,0.0319597777611615,0.017656269880822
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,2112.78805879544,2820.91165113082,1580.12206602411
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,14796.79492303806,18128.86842841841,11321.719309972224
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0004687297699517,0.0005731995402942,0.0003576629521816
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,41.456567516019994,50.7921250447,31.720357240370003
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,6.012532496307309,14.774799956844182,1.5481808167208737
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.905219386e-07,4.655054063e-07,4.99114761e-08
1,All Population,5,Prevalence,32,Central Asia,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.01684546962,0.04139494364,0.0043375787
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,14.826544434564454,28.014098816867648,5.842818496104151
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.3144319399e-06,2.5162285804e-06,5.105224082e-07
1,All Population,5,Prevalence,41,Uzbekistan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.11630188960999999,0.21974726764,0.04583204365
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,63902.22566135098,86536.17104790469,47719.14688405131
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0231637804687709,0.0309919560433904,0.0173325758968976
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,2057.28024043826,2785.96172414249,1536.27916647832
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,1384.9357648334294,1733.4154555861123,974.0009456202954
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0005021452402545,0.0006389934710828,0.0003547007210966
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,44.58688181484,55.80590235066,31.357169157319998
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.462765410696584,1.4166246556000437,0.0754248090638111
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.678255923e-07,5.098436271e-07,2.73214328e-08
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.01489835644,0.04560707991,0.00242824045
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,515,Asthma,1,Number,2021,62533.33659804778,85230.84911322582,46409.099384452085
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0226674505847385,0.0305246576789695,0.0168114281620036
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,2013.2099691427,2743.9379449105,1494.10325152281
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,4.539111621447177,8.674036692886713,1.8215753317490249
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.6462156622e-06,3.1540176451e-06,6.576076899e-07
1,All Population,5,Prevalence,34,Azerbaijan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.14613301103999998,0.27925356446,0.058644137939999993
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,43384.72474396114,58393.50388237349,31988.94311751088
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0233073922560521,0.0311971817206836,0.0171685013348636
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,2015.1251511770201,2712.2499689272,1485.8161303568002
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,1016.64024480483,1211.854618315395,772.6430004887571
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0005463117111358,0.0006556695150083,0.0004133613220728
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,47.220705884270004,56.287984661630006,35.88756993053
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.3570544735088001,1.0874757540763451,0.0620381408513957
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.919630871e-07,5.933570103e-07,3.32913881e-08
1,All Population,5,Prevalence,40,Turkmenistan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.01658439587,0.05051085967,0.00288153535
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,16511.563778261054,22421.17544360088,12234.839443430312
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0249185084633018,0.0337186526745776,0.0186085913438656
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,2191.22597615175,2975.48207472377,1623.6680160959302
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,365.294103978509,448.04491277865975,265.72414938643965
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.000551363042703,0.0006828100064032,0.0004016296478705
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,48.47765725416,59.45939854926,35.26387121448
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,0.423082097322155,0.8129994069931163,0.1700112174465943
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,6.386535343e-07,1.2402840405e-06,2.612421401e-07
1,All Population,5,Prevalence,33,Armenia,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.05614661907,0.10789198668,0.02256194513
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,134386.3007364728,181434.1877449329,100562.46328779373
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0215869367082447,0.0288017371267974,0.0161219700186862
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,1872.68940303534,2528.30741583205,1401.35012505088
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,2917.8215707940813,3566.1319084704933,2108.563868424382
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0004688342113543,0.0005744729326241,0.0003388331529584
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,40.660197547130004,49.694480748560004,29.383093294340004
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,510,Pneumoconiosis,1,Number,2021,1.021143990617522,2.935915740701989,0.2009956796759161
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,510,Pneumoconiosis,2,Percent,2021,1.641417294e-07,4.703047895e-07,3.22339722e-08
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,510,Pneumoconiosis,3,Rate,2021,0.014229765379999999,0.040912342000000004,0.00280089918
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,515,Asthma,1,Number,2021,131497.7970531513,178455.52626128923,97755.66767301952
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,515,Asthma,2,Percent,2021,0.0211228117787069,0.0284276908729018,0.0157335069778219
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,515,Asthma,3,Rate,2021,1832.43775380665,2486.79940671892,1362.2370876693299
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2021,7.947416472908933,15.74596504758993,2.9406752774119083
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,2,Percent,2021,1.2771444813e-06,2.5152478495e-06,4.679207248e-07
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,158,<20 years,516,Interstitial lung disease and pulmonary sarcoidosis,3,Rate,2021,0.11074821264000001,0.21942193307,0.04097866672
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,508,Chronic respiratory diseases,1,Number,2021,17903.015043753196,21814.817259174222,15187.315776173891
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,508,Chronic respiratory diseases,2,Percent,2021,0.0217913802800084,0.0266618828199433,0.0182140906128756
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,508,Chronic respiratory diseases,3,Rate,2021,1921.95081018126,2341.8963567176097,1630.41106702756
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,1,Number,2021,391.0811119753342,497.2569803156888,274.9619985209296
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,2,Percent,2021,0.0004760668619005,0.0006075280204973,0.000333012295845
1,All Population,5,Prevalence,35,Georgia,3,Both,158,<20 years,509,Chronic obstructive pulmonary disease,3,Rate,2021,41.98391489761,53.38226292333,29.51812499374
